,0,1,2,3,4,5,6,7,8,9,10
HuberRegressor,-1700.0,-1340.0,1340.0,1690.0,880.0,-400.0,120.0,280.0,410.0,310.0,270.0
MLPRegressor,-2120.0,380.0,-930.0,210.0,-230.0,-780.0,-430.0,-430.0,-1030.0,-730.0,-740.0
KNeighborsRegressor,410.0,30.0,-1140.0,-780.0,690.0,-490.0,10.0,-440.0,440.0,370.0,10.0
XGBRegressor,3550.0,2700.0,2800.0,3320.0,660.0,1390.0,1200.0,1690.0,960.0,560.0,530.0
Lasso,-440.0,740.0,10.0,1590.0,2710.0,1530.0,440.0,660.0,270.0,340.0,-140.0
Ridge,-3380.0,-1960.0,1770.0,500.0,520.0,-10.0,240.0,280.0,210.0,410.0,70.0
SGDRegressor,2500.0,1280.0,-590.0,2060.0,2500.0,430.0,1230.0,340.0,40.0,220.0,270.0
