,0,1,2,3,4,5,6,7,8,9,10
HuberRegressor,3800.0,5560.0,5510.0,4580.0,1650.0,270.0,1160.0,950.0,350.0,190.0,170.0
MLPRegressor,650.0,920.0,1620.0,4900.0,3270.0,3460.0,3790.0,2980.0,1500.0,1470.0,1410.0
KNeighborsRegressor,-580.0,970.0,1320.0,2950.0,1670.0,2320.0,2490.0,1580.0,1980.0,1340.0,610.0
XGBRegressor,-8170.0,-2140.0,2780.0,720.0,2080.0,2630.0,1840.0,2670.0,2200.0,1040.0,710.0
Lasso,5690.0,4450.0,5090.0,3530.0,1290.0,-880.0,310.0,770.0,170.0,0.0,190.0
Ridge,3380.0,4720.0,5670.0,3660.0,320.0,-370.0,950.0,1080.0,-50.0,190.0,170.0
SGDRegressor,4430.0,4200.0,6730.0,3280.0,1870.0,180.0,810.0,760.0,350.0,320.0,200.0
