,0,1,2,3,4,5,6,7,8,9,10
HuberRegressor,-7210.0,-1520.0,320.0,-850.0,-810.0,-1810.0,-1130.0,-2040.0,-1250.0,-860.0,-660.0
MLPRegressor,-9100.0,-6070.0,-1080.0,-250.0,-1590.0,-1490.0,-1050.0,-450.0,-900.0,-1650.0,-1030.0
KNeighborsRegressor,-1900.0,-1910.0,-5890.0,-6150.0,-6440.0,-6180.0,-4080.0,-3350.0,-3360.0,-2920.0,-1180.0
XGBRegressor,-6790.0,-3210.0,-3310.0,-3650.0,-3900.0,-2760.0,-1110.0,-2060.0,-420.0,70.0,-1550.0
Lasso,-2170.0,-2610.0,3030.0,920.0,-1340.0,-3440.0,-2130.0,-2580.0,-790.0,-1150.0,-960.0
Ridge,-6580.0,-1500.0,40.0,20.0,-2090.0,-2760.0,-1740.0,-1690.0,-1240.0,-1070.0,-660.0
SGDRegressor,-3850.0,-1420.0,-1040.0,130.0,-980.0,-1940.0,-3080.0,-1840.0,-910.0,-1030.0,-1050.0
