,0,1,2,3,4,5,6,7,8,9,10
HuberRegressor,561.0,-811.0,-854.0,-1040.0,168.0,111.0,-305.0,-240.0,-40.0,-190.0,-100.0
MLPRegressor,2862.0,2699.0,-1107.0,-1516.0,-940.0,229.0,1609.0,757.0,610.0,495.0,430.0
KNeighborsRegressor,816.0,385.0,-1794.0,401.0,393.0,427.0,640.0,645.0,555.0,525.0,420.0
XGBRegressor,1577.0,1162.0,-845.0,614.0,-162.0,-1483.0,-798.0,52.0,421.0,36.0,106.0
Lasso,2984.0,-453.0,464.0,-509.0,140.0,-344.0,211.0,70.0,-190.0,-200.0,-100.0
Ridge,1427.0,-191.0,-470.0,-740.0,200.0,111.0,-100.0,-240.0,-40.0,-90.0,-100.0
SGDRegressor,1453.0,826.0,-276.0,-1320.0,-509.0,-359.0,-214.0,-30.0,-40.0,-90.0,-100.0
