,0,1,2,3,4,5,6,7,8,9,10
HuberRegressor,-327.0,161.0,-713.0,-1018.0,-260.0,-865.0,-150.0,-50.0,25.0,-90.0,-100.0
MLPRegressor,-1971.0,-251.0,-602.0,-1655.0,-1760.0,-1765.0,520.0,228.0,623.0,736.0,431.0
KNeighborsRegressor,-776.0,881.0,1192.0,1081.0,1156.0,674.0,702.0,709.0,474.0,308.0,160.0
XGBRegressor,26.0,1323.0,974.0,-1421.0,64.0,1369.0,937.0,1189.0,1559.0,323.0,203.0
Lasso,1625.0,-21.0,-633.0,-578.0,-205.0,-940.0,-70.0,-25.0,175.0,-100.0,-100.0
Ridge,378.0,501.0,-528.0,-1198.0,247.0,-565.0,-45.0,50.0,25.0,-100.0,-100.0
SGDRegressor,1735.0,1803.0,9.0,-733.0,-336.0,-710.0,-45.0,-75.0,75.0,10.0,-100.0
