,0,1,2,3,4,5,6,7,8,9,10
HuberRegressor,-2380.0,-2850.0,1820.0,1450.0,860.0,-1510.0,-3310.0,-1690.0,-1370.0,-1170.0,-750.0
MLPRegressor,-7000.0,-6270.0,-7210.0,-5910.0,-6180.0,-6110.0,-5940.0,-4740.0,-2200.0,-1400.0,-1150.0
KNeighborsRegressor,-7090.0,-5940.0,-2870.0,1250.0,210.0,-940.0,-2570.0,-1350.0,-2600.0,-2010.0,-1360.0
XGBRegressor,-4270.0,1380.0,2500.0,330.0,-1140.0,-530.0,560.0,910.0,1080.0,750.0,60.0
Lasso,-1960.0,-1190.0,230.0,-1410.0,-3090.0,-370.0,-2480.0,-2100.0,-970.0,-1750.0,-630.0
Ridge,-3430.0,1020.0,1340.0,3510.0,1460.0,-1130.0,-2350.0,-2160.0,-940.0,-1070.0,-750.0
SGDRegressor,-1960.0,1530.0,-250.0,-2350.0,-2240.0,-1450.0,-1760.0,-1360.0,-1120.0,-790.0,-830.0
