,0,1,2,3,4,5,6,7,8,9,10
HuberRegressor,970.0,1823.0,82.0,290.0,773.0,360.0,110.0,410.0,195.0,0.0,0.0
MLPRegressor,-3116.0,-3740.0,-1315.0,-802.0,1037.0,437.0,2172.0,1327.0,1222.0,580.0,426.0
KNeighborsRegressor,7363.0,3433.0,1382.0,496.0,176.0,1011.0,25.0,248.0,413.0,163.0,88.0
XGBRegressor,3806.0,1765.0,906.0,756.0,555.0,680.0,443.0,393.0,638.0,353.0,353.0
Lasso,894.0,-59.0,656.0,700.0,1160.0,736.0,141.0,16.0,-100.0,0.0,0.0
Ridge,745.0,1628.0,798.0,910.0,570.0,180.0,110.0,105.0,95.0,175.0,0.0
SGDRegressor,1616.0,538.0,651.0,1140.0,870.0,386.0,210.0,120.0,0.0,0.0,0.0
