,0,1,2,3,4,5,6,7,8,9,10
HuberRegressor,-2330.0,1150.0,3790.0,2910.0,3100.0,2230.0,1110.0,680.0,-10.0,-220.0,-270.0
MLPRegressor,-10940.0,-10210.0,-6960.0,-6350.0,-5540.0,-4700.0,-3040.0,-1440.0,480.0,530.0,1570.0
KNeighborsRegressor,2400.0,1230.0,-980.0,160.0,1740.0,2430.0,3110.0,2590.0,1310.0,1310.0,1170.0
XGBRegressor,610.0,620.0,-430.0,390.0,450.0,330.0,-200.0,1080.0,320.0,990.0,640.0
Lasso,-1910.0,20.0,-570.0,690.0,840.0,2300.0,1790.0,1000.0,-30.0,-90.0,70.0
Ridge,-1700.0,660.0,2680.0,3120.0,4270.0,2000.0,950.0,840.0,-90.0,-640.0,50.0
SGDRegressor,-440.0,-1170.0,700.0,930.0,-190.0,890.0,1570.0,1290.0,470.0,310.0,180.0
