,0,1,2,3,4,5,6,7,8,9,10
HuberRegressor,-1500.0,730.0,20.0,940.0,910.0,2650.0,3290.0,2220.0,2990.0,520.0,50.0
MLPRegressor,-1080.0,-1040.0,-1130.0,950.0,640.0,30.0,1110.0,620.0,520.0,1640.0,1270.0
KNeighborsRegressor,3760.0,1490.0,1310.0,2130.0,2170.0,1650.0,3020.0,2780.0,970.0,-210.0,-680.0
XGBRegressor,2700.0,2470.0,3190.0,2870.0,4490.0,4620.0,2780.0,2030.0,1980.0,1120.0,1210.0
Lasso,2490.0,1960.0,2170.0,3760.0,2860.0,1820.0,2290.0,880.0,1050.0,10.0,640.0
Ridge,1020.0,680.0,740.0,1310.0,2360.0,3200.0,3090.0,2050.0,1460.0,400.0,390.0
SGDRegressor,390.0,1770.0,1110.0,1230.0,3240.0,2310.0,2290.0,1930.0,1050.0,700.0,880.0
