,0,1,2,3,4,5,6,7,8,9,10
HuberRegressor,1661.0,-105.0,-1449.0,-2138.0,-946.0,-310.0,-290.0,-135.0,60.0,-90.0,-100.0
MLPRegressor,-2925.0,-2458.0,975.0,-1425.0,-537.0,363.0,-984.0,-2742.0,-1427.0,-237.0,-197.0
KNeighborsRegressor,-1213.0,-2959.0,-1399.0,-44.0,-119.0,1044.0,867.0,642.0,100.0,395.0,0.0
XGBRegressor,1352.0,1032.0,2118.0,764.0,429.0,168.0,236.0,-389.0,-274.0,-345.0,-445.0
Lasso,2186.0,285.0,-962.0,-410.0,165.0,-359.0,-109.0,-40.0,-190.0,10.0,-100.0
Ridge,3005.0,-69.0,-1762.0,-1987.0,-1438.0,-570.0,-295.0,-5.0,-90.0,-90.0,-100.0
SGDRegressor,1273.0,610.0,-1608.0,-629.0,-642.0,-549.0,-430.0,-30.0,-190.0,-90.0,-100.0
