,0,1,2,3,4,5,6,7,8,9,10
HuberRegressor,-14220.0,-10630.0,-8900.0,-9650.0,-9630.0,-6590.0,-5480.0,-3010.0,-2080.0,-1490.0,-510.0
MLPRegressor,-5400.0,-4580.0,-2400.0,-1630.0,-900.0,-1330.0,1460.0,890.0,1890.0,490.0,550.0
KNeighborsRegressor,-2030.0,1700.0,4020.0,5120.0,5510.0,6970.0,4970.0,5130.0,4650.0,3950.0,2110.0
XGBRegressor,4470.0,4300.0,3430.0,3750.0,6490.0,4980.0,4470.0,4290.0,1970.0,2400.0,2740.0
Lasso,-13380.0,-13750.0,-8480.0,-8820.0,-6660.0,-6580.0,-5000.0,-4000.0,-1940.0,-460.0,500.0
Ridge,-14850.0,-9490.0,-8390.0,-10190.0,-7410.0,-5640.0,-5660.0,-3370.0,-2460.0,-1370.0,-80.0
SGDRegressor,-13380.0,-14820.0,-9150.0,-8340.0,-6960.0,-6080.0,-5650.0,-3220.0,-2000.0,420.0,700.0
